OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
NAH92071502,-33.5825,24.25066667,0.54,42.04,453.52,0.14,0.44,3.92
NAH92071503,-33.582,24.249,0.54,42.04,453.52,0.14,0.44,3.92
NAH92071504,-33.58333333,24.24733333,0.54,42.04,453.52,0.14,0.44,3.92
NAH92071505,-33.59,24.24783333,0.54,42.04,453.52,0.14,0.44,3.92
NAH92071602,-33.58516667,24.3805,0.54,42.04,453.52,0.14,0.44,3.92
NAH92072102,-34.68333333,19.91083333,5.49,30.49,374.41,0.13,0.4,4.09
MAJ92070901,-34.35216667,18.90266667,10.17,24.48,474.61,0.22,0.42,3.61
MAJ92072401,-34.27666667,18.83333333,10.17,24.48,474.61,0.22,0.42,3.61
AGR92081501,-33.84233333,18.6435,6.06,33.55,506.25,0.19,0.45,3.49
AGR92081502,-33.83966667,18.64466667,6.06,33.55,506.25,0.19,0.45,3.49
AGR92081601,-34.32883333,18.993,10.17,24.48,474.61,0.22,0.42,3.61
AGR92081602,-34.1765,18.83166667,6.06,33.55,506.25,0.19,0.45,3.49
AJT92080202,-33.723,18.92683333,3.84,37.94,516.8,0.22,0.42,3.4
AJT92080204,-33.72616667,18.93016667,3.84,37.94,516.8,0.22,0.42,3.4
AJT92080205,-33.727,18.937,3.84,37.94,516.8,0.22,0.42,3.4
APE92080403,-34.47116667,19.86833333,5.49,30.49,374.41,0.13,0.4,4.09
APE92080404,-34.46533333,19.83866667,5.49,30.49,374.41,0.13,0.4,4.09
APE92080405,-34.468,19.826,5.49,30.49,374.41,0.13,0.4,4.09
APE92080406,-34.481,19.76866667,5.49,30.49,374.41,0.13,0.4,4.09
APE92080407,-34.50683333,19.7215,5.49,30.49,374.41,0.13,0.4,4.09
APE92080902,-34.26683333,19.02533333,10.17,24.48,474.61,0.22,0.42,3.61
APE92080903,-34.2675,19.02816667,10.17,24.48,474.61,0.22,0.42,3.61
APE92080904,-34.2685,19.031,10.17,24.48,474.61,0.22,0.42,3.61
APE92080905,-34.2685,19.02966667,10.17,24.48,474.61,0.22,0.42,3.61
APE92080906,-34.27116667,19.028,10.17,24.48,474.61,0.22,0.42,3.61
APE92080908,-34.26983333,19.02416667,10.17,24.48,474.61,0.22,0.42,3.61
APE92081602,-34.33016667,18.99516667,10.17,24.48,474.61,0.22,0.42,3.61
APE92081603,-34.32833333,18.99616667,10.17,24.48,474.61,0.22,0.42,3.61
APE92081604,-34.32883333,18.998,10.17,24.48,474.61,0.22,0.42,3.61
APE92081606,-34.331,19.002,10.17,24.48,474.61,0.22,0.42,3.61
APE92081607,-34.332,19.00583333,10.17,24.48,474.61,0.22,0.42,3.61
APE92081609,-34.33433333,19.01166667,10.17,24.48,474.61,0.22,0.42,3.61
APE92081610,-34.33333333,19.01583333,10.17,24.48,474.61,0.22,0.42,3.61
APE92081611,-34.331,19.01983333,10.17,24.48,474.61,0.22,0.42,3.61
APE92081613,-34.331,19.03016667,10.17,24.48,474.61,0.22,0.42,3.61
APE92081614,-34.33016667,19.03433333,10.17,24.48,474.61,0.22,0.42,3.61
APE92081616,-34.345,18.98433333,10.17,24.48,474.61,0.22,0.42,3.61
IKA92072401,-34.1575,18.88333333,6.06,33.55,506.25,0.19,0.45,3.49
IKA92072402,-34.1575,18.88083333,6.06,33.55,506.25,0.19,0.45,3.49
NAH92080801,-33.89533333,19.1575,1.57,36.73,458.79,0.16,0.45,3.73
NAH92080802,-33.88866667,19.16016667,1.57,36.73,458.79,0.16,0.45,3.73
NAH92080803,-33.881,19.16383333,1.57,36.73,458.79,0.16,0.45,3.73
SHR92080801,-33.987,20.71083333,2.62,36.51,290.04,0.03,0.41,4.58
SHR92081101,-33.86066667,22.25916667,7.26,30.83,348.05,0.08,0.43,2.07
SHR92081102,-33.864,22.27016667,7.26,30.83,348.05,0.08,0.43,2.07
SHR92081103,-33.86666667,22.27916667,7.26,30.83,348.05,0.08,0.43,2.07
AGR92082503,-31.23966667,19.04733333,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082504,-31.2315,19.04116667,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082507,-31.241,19.02816667,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082512,-31.2415,18.99183333,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082513,-31.2415,18.999,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082514,-31.23866667,19.01066667,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082515,-31.2405,19.0255,1.28,41.19,216.21,0.01,0.37,4.69
AGR92082602,-31.37816667,19.08266667,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082603,-31.37966667,19.08216667,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082605,-31.37566667,19.06766667,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082607,-31.3775,19.07833333,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082614,-31.35283333,19.03166667,2.19,40.82,232.03,0.04,0.36,4.32
AGR92082615,-31.35916667,19.0305,2.19,40.82,232.03,0.04,0.36,4.32
AGR92082703,-31.39733333,19.1,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082802,-31.66066667,19.1295,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082803,-31.6735,19.11183333,-0.63,38.66,342.77,0.06,0.4,4.42
AGR92082805,-31.6955,19.118,-0.63,38.66,342.77,0.06,0.4,4.42
AJT92081602,-33.71533333,18.93816667,3.84,37.94,516.8,0.22,0.42,3.4
AJT92081603,-33.71266667,18.9285,3.84,37.94,516.8,0.22,0.42,3.4
AJT92081604,-33.70716667,18.9275,3.84,37.94,516.8,0.22,0.42,3.4
AJT92082901,-33.72383333,18.91566667,3.84,37.94,516.8,0.22,0.42,3.4
AJT92082902,-33.7225,18.9135,3.84,37.94,516.8,0.22,0.42,3.4
AJT92082903,-33.73783333,18.9295,3.84,37.94,516.8,0.22,0.42,3.4
APE92082704,-34.23066667,18.4425,6.06,33.55,506.25,0.19,0.45,3.49
MAJ92082302,-33.77833333,19.45833333,1.57,36.73,458.79,0.16,0.45,3.73
ADA92072303,-33.555,18.55,3.84,37.94,516.8,0.22,0.42,3.4
ADA92081001,-33.53466667,18.48716667,3.84,37.94,516.8,0.22,0.42,3.4
ADA92081801,-33.563,18.56666667,3.84,37.94,516.8,0.22,0.42,3.4
ADA92090201,-33.50766667,18.50866667,3.84,37.94,516.8,0.22,0.42,3.4
AGR92090901,-34.19683333,18.82433333,6.06,33.55,506.25,0.19,0.45,3.49
AGR92090902,-34.205,18.83283333,6.06,33.55,506.25,0.19,0.45,3.49
AGR92091104,-34.6925,19.91883333,5.49,30.49,374.41,0.13,0.4,4.09
APE92090501,-34.03383333,19.6145,1.57,36.73,458.79,0.16,0.45,3.73
APE92090502,-34.03066667,19.6145,1.57,36.73,458.79,0.16,0.45,3.73
APE92090503,-34.0265,19.61416667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090507,-34.01533333,19.59616667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090514,-34.0225,19.58016667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090516,-34.028,19.58383333,1.57,36.73,458.79,0.16,0.45,3.73
APE92090517,-34.0325,19.58866667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090518,-34.0325,19.59616667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090519,-34.036,19.6065,1.57,36.73,458.79,0.16,0.45,3.73
JCM92090401,-33.28383333,26.83333333,7.65,38.8,685.55,0.28,0.41,4.34
JOA92051301,-34.0175,19.6355,1.57,36.73,458.79,0.16,0.45,3.73
JOA92082001,-34.03916667,19.60916667,1.57,36.73,458.79,0.16,0.45,3.73
NAH92081603,-32.80483333,18.7015,2.38,39.8,500.98,0.19,0.41,3.66
NAH92081604,-32.812,18.67683333,2.38,39.8,500.98,0.19,0.41,3.66
NAH92082501,-33.49133333,19.30966667,0.23,36.51,527.34,0.21,0.47,3.48
NAH92082502,-33.49,19.3145,0.23,36.51,527.34,0.21,0.47,3.48
NAH92082601,-33.4935,19.30266667,0.23,36.51,527.34,0.21,0.47,3.48
NAH92082801,-33.84683333,20.2025,1.82,38.84,427.15,0.1,0.43,4.03
NAH92082802,-33.88916667,20.26066667,1.82,38.84,427.15,0.1,0.43,4.03
NAH92082803,-33.9265,20.53283333,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082901,-33.94283333,20.54716667,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082902,-33.94533333,20.54566667,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082903,-33.94766667,20.54633333,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082904,-33.94266667,20.5505,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082906,-33.93466667,20.692,2.62,36.51,290.04,0.03,0.41,4.58
NAH92082909,-33.909,20.9865,2.65,37.4,326.95,0.03,0.41,4.69
NAH92082910,-33.90583333,20.98866667,2.65,37.4,326.95,0.03,0.41,4.69
NAH92082911,-33.91483333,20.98483333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92082912,-33.918,20.979,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083001,-33.92383333,21.06116667,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083002,-33.92383333,21.0645,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083003,-33.92733333,21.06933333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083007,-33.94266667,21.222,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083008,-33.927,21.2075,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083009,-33.92333333,21.23233333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083011,-33.92916667,21.55633333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083012,-33.92333333,21.62633333,4.23,35.73,305.86,0.03,0.41,4.22
NAH92083013,-33.9235,21.687,4.23,35.73,305.86,0.03,0.41,4.22
NAH92083101,-33.908,21.722,4.23,35.73,305.86,0.03,0.41,4.22
NAH92083102,-33.9255,21.76066667,4.23,35.73,305.86,0.03,0.41,4.22
NAH92083104,-34.1785,21.44683333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92083105,-34.2235,19.17833333,1.57,36.73,458.79,0.16,0.45,3.73
PVR92091206,-34.2295,19.02566667,6.06,33.55,506.25,0.19,0.45,3.49
JMB92091304,-33.418,19.50733333,0.23,36.51,527.34,0.21,0.47,3.48
PAP92081801,-34.3075,18.8225,10.17,24.48,474.61,0.22,0.42,3.61
PAP92081802,-34.3075,18.82,10.17,24.48,474.61,0.22,0.42,3.61
PAP92090902,-34.31933333,18.8295,10.17,24.48,474.61,0.22,0.42,3.61
PAP92090905,-34.31116667,18.8235,10.17,24.48,474.61,0.22,0.42,3.61
PAP92091101,-34.1945,18.822,6.06,33.55,506.25,0.19,0.45,3.49
PAP92091102,-34.2265,18.8435,6.06,33.55,506.25,0.19,0.45,3.49
PAP92091104,-34.285,18.82733333,10.17,24.48,474.61,0.22,0.42,3.61
PVR92091301,-34.2005,19.1565,1.57,36.73,458.79,0.16,0.45,3.73
PVR92091302,-34.198,19.155,1.57,36.73,458.79,0.16,0.45,3.73
PVR92091305,-34.19883333,19.1815,1.57,36.73,458.79,0.16,0.45,3.73
PVR92091306,-34.20066667,19.16833333,1.57,36.73,458.79,0.16,0.45,3.73
SSA92081501,-33.58,19.652,0.23,36.51,527.34,0.21,0.47,3.48
SSA92081601,-33.58666667,19.6425,0.23,36.51,527.34,0.21,0.47,3.48
SSA92082702,-34.5575,19.4975,6.87,29.51,363.87,0.14,0.41,3.67
TMA92080301,-33.62216667,22.8555,-0.79,38.52,516.8,0.11,0.48,3.55
TMA92090801,-33.62783333,22.902,-0.79,38.52,516.8,0.11,0.48,3.55
TMA92090802,-33.618,22.88333333,-0.79,38.52,516.8,0.11,0.48,3.55
TMA92090803,-33.59866667,22.87916667,-0.79,38.52,516.8,0.11,0.48,3.55
TMA92090901,-33.64583333,22.7195,0.52,38.33,406.05,0.07,0.43,3.51
TMA92090902,-33.65416667,22.65833333,0.52,38.33,406.05,0.07,0.43,3.51
TMA92090903,-33.67366667,22.65966667,0.52,38.33,406.05,0.07,0.43,3.51
NAH92083010,-33.93466667,21.42083333,2.65,37.4,326.95,0.03,0.41,4.69
NAH92090501,-33.25,19.48166667,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090502,-33.25533333,19.48216667,0.23,36.51,527.34,0.21,0.47,3.48
NAH92090505,-33.18183333,19.59883333,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090601,-33.20033333,19.21016667,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090602,-33.19233333,19.209,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090603,-33.1905,19.24133333,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090604,-33.1805,19.2725,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090701,-33.07833333,19.37083333,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090703,-33.0765,19.37683333,-1.39,35.69,564.26,0.2,0.49,3.73
NAH92090704,-33.35033333,19.165,0.23,36.51,527.34,0.21,0.47,3.48
NAH92091205,-32.181,19.0365,2.19,39.13,290.04,0.09,0.37,3.78
NAH92091302,-32.21966667,19.08116667,0.27,39.82,363.87,0.04,0.42,4.05
ASP92092003,-34.23866667,18.99333333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092004,-34.23916667,18.98733333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092005,-34.24016667,18.98333333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092015,-34.12833333,18.92966667,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092202,-34.23733333,18.97416667,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092208,-34.23866667,18.976,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092213,-34.23333333,18.98333333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092214,-34.23216667,18.97316667,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092215,-34.22966667,18.972,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092306,-34.245,19.04433333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092307,-34.245,19.03883333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092308,-34.247,19.041,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092311,-34.23966667,19.11316667,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092312,-34.22616667,19.09533333,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092402,-34.223,19.09583333,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092403,-34.223,19.09866667,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092404,-34.2225,19.10233333,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092405,-34.22,19.10383333,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092406,-34.2225,19.1,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092407,-34.22516667,19.09816667,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092409,-34.2415,19.08983333,1.57,36.73,458.79,0.16,0.45,3.73
ASP92092411,-34.241,19.047,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092413,-34.24183333,19.041,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092415,-34.23416667,19.041,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092501,-34.23783333,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092502,-34.23566667,19.03833333,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092504,-34.2105,19.0415,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092601,-34.24183333,19.02216667,6.06,33.55,506.25,0.19,0.45,3.49
ASP92092708,-34.26933333,19.0195,10.17,24.48,474.61,0.22,0.42,3.61
DOA92082104,-33.4095,22.73816667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92082105,-33.41233333,22.743,0.52,38.33,406.05,0.07,0.43,3.51
DOA92082106,-33.41166667,22.7475,0.52,38.33,406.05,0.07,0.43,3.51
DOA92082107,-33.41183333,22.751,0.52,38.33,406.05,0.07,0.43,3.51
DOA92082109,-33.41033333,22.76566667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92082801,-33.33466667,22.03433333,0.71,40,390.23,0.05,0.45,3.94
DOA92082802,-33.331,22.03383333,0.71,40,390.23,0.05,0.45,3.94
DOA92082803,-33.32566667,22.0285,0.71,40,390.23,0.05,0.45,3.94
DOA92082804,-33.3175,22.0355,0.71,40,390.23,0.05,0.45,3.94
DOA92082805,-33.3175,22.039,0.71,40,390.23,0.05,0.45,3.94
DOA92082806,-33.3185,22.042,0.71,40,390.23,0.05,0.45,3.94
DOA92082807,-33.34466667,22.00533333,0.71,40,390.23,0.05,0.45,3.94
DOA92082808,-33.34233333,21.99166667,0.71,40,390.23,0.05,0.45,3.94
DOA92090101,-33.34683333,21.98016667,0.71,40,390.23,0.05,0.45,3.94
DOA92090102,-33.34866667,21.98016667,0.71,40,390.23,0.05,0.45,3.94
DOA92090103,-33.35,21.95883333,0.71,40,390.23,0.05,0.45,3.94
DOA92090104,-33.33266667,21.90966667,0.71,40,390.23,0.05,0.45,3.94
DOA92090105,-33.336,21.91166667,0.71,40,390.23,0.05,0.45,3.94
DOA92090108,-33.346,21.932,0.71,40,390.23,0.05,0.45,3.94
MAJ92090701,-33.68333333,24.20833333,0.54,42.04,453.52,0.14,0.44,3.92
MAJ92090702,-33.695,24.20333333,0.54,42.04,453.52,0.14,0.44,3.92
MAJ92090801,-34.19666667,21.45,2.65,37.4,326.95,0.03,0.41,4.69
AGR92092702,-34.23783333,19.031,6.06,33.55,506.25,0.19,0.45,3.49
AGR92092703,-34.23866667,19.031,6.06,33.55,506.25,0.19,0.45,3.49
AGR92092705,-34.24016667,19.03333333,6.06,33.55,506.25,0.19,0.45,3.49
APE92100301,-32.78666667,18.64716667,2.38,39.8,500.98,0.19,0.41,3.66
APE92100302,-32.78516667,18.6475,2.38,39.8,500.98,0.19,0.41,3.66
APE92100303,-32.782,18.64566667,2.38,39.8,500.98,0.19,0.41,3.66
APE92100305,-32.784,18.64833333,2.38,39.8,500.98,0.19,0.41,3.66
APE92100306,-32.78733333,18.65,2.38,39.8,500.98,0.19,0.41,3.66
APE92100307,-32.78933333,18.64666667,2.38,39.8,500.98,0.19,0.41,3.66
APE92100308,-32.78783333,18.64483333,2.38,39.8,500.98,0.19,0.41,3.66
APE92100309,-32.78566667,18.6425,2.38,39.8,500.98,0.19,0.41,3.66
APE92100403,-32.77483333,18.6355,2.38,39.8,500.98,0.19,0.41,3.66
APE92100406,-32.769,18.634,2.38,39.8,500.98,0.19,0.41,3.66
APE92100409,-32.77583333,18.63066667,2.38,39.8,500.98,0.19,0.41,3.66
APE92100412,-32.78333333,18.629,2.38,39.8,500.98,0.19,0.41,3.66
DOA92091501,-33.33416667,22.127,0.71,40,390.23,0.05,0.45,3.94
DOA92091502,-33.31816667,22.13283333,0.71,40,390.23,0.05,0.45,3.94
DOA92091503,-33.33066667,22.14,0.71,40,390.23,0.05,0.45,3.94
DOA92091506,-33.32066667,22.23983333,0.52,38.33,406.05,0.07,0.43,3.51
DOA92091507,-33.32483333,22.24683333,0.52,38.33,406.05,0.07,0.43,3.51
DOA92091509,-33.32883333,22.23866667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92091602,-33.31133333,22.24116667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92091604,-33.293,22.25533333,0.52,38.33,406.05,0.07,0.43,3.51
DOA92100106,-33.395,22.36233333,0.52,38.33,406.05,0.07,0.43,3.51
DOA92100107,-33.39416667,22.3645,0.52,38.33,406.05,0.07,0.43,3.51
DOA92100109,-33.4,22.36616667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92100110,-33.3955,22.35316667,0.52,38.33,406.05,0.07,0.43,3.51
PAP92091401,-34.31116667,19.41666667,6.87,29.51,363.87,0.14,0.41,3.67
PAP92091901,-34.33333333,19.02566667,10.17,24.48,474.61,0.22,0.42,3.61
PAP92091801,-34.32833333,18.99233333,10.17,24.48,474.61,0.22,0.42,3.61
PAP92091802,-34.32416667,18.98966667,10.17,24.48,474.61,0.22,0.42,3.61
THA92091001,-33.45533333,21.28716667,0.3,39.56,374.41,0.05,0.41,4.09
THA92091002,-33.437,21.315,0.3,39.56,374.41,0.05,0.41,4.09
THA92091101,-33.42116667,21.314,0.3,39.56,374.41,0.05,0.41,4.09
AMA92072101,-33.5005,20.69133333,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090803,-33.51933333,20.66016667,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090804,-33.51166667,20.644,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090805,-33.51966667,20.62733333,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090806,-33.51933333,20.6215,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090807,-33.5215,20.6145,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090808,-33.53416667,20.6015,0.23,37.73,300.59,0.03,0.43,4.14
AMA92090810,-33.53683333,20.602,0.23,37.73,300.59,0.03,0.43,4.14
APE92101701,-33.243,19.33066667,-1.39,35.69,564.26,0.2,0.49,3.73
APE92101702,-33.23783333,19.32883333,-1.39,35.69,564.26,0.2,0.49,3.73
APE92101703,-33.06133333,19.33116667,-1.39,35.69,564.26,0.2,0.49,3.73
APE92101802,-32.66733333,19.17933333,-0.63,37.38,474.61,0.11,0.48,3.89
APE92101804,-32.66366667,19.17266667,-0.63,37.38,474.61,0.11,0.48,3.89
APE92101807,-32.668,19.17266667,-0.63,37.38,474.61,0.11,0.48,3.89
APE92101808,-32.661,19.17466667,-0.63,37.38,474.61,0.11,0.48,3.89
JOA92092002,-34.02833333,19.60533333,1.57,36.73,458.79,0.16,0.45,3.73
JOA92092701,-34.03016667,19.6215,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92080102,-33.88833333,19.16,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92080103,-33.8825,19.16166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92080104,-33.86,19.16166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92080105,-33.8825,19.16833333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92080106,-33.8825,19.17333333,1.57,36.73,458.79,0.16,0.45,3.73
AGR92102506,-34.074,18.393,11.12,25.9,374.41,0.22,0.34,3.64
AJT92100802,-33.74683333,18.9355,3.84,37.94,516.8,0.22,0.42,3.4
AJT92100803,-33.75333333,18.9385,6.06,33.55,506.25,0.19,0.45,3.49
AJT92100804,-33.75816667,18.93766667,6.06,33.55,506.25,0.19,0.45,3.49
AJT92100805,-33.75333333,18.92633333,6.06,33.55,506.25,0.19,0.45,3.49
AJT92102105,-34.20183333,19.17683333,1.57,36.73,458.79,0.16,0.45,3.73
AJT92102107,-34.2005,19.171,1.57,36.73,458.79,0.16,0.45,3.73
AJT92102108,-34.20183333,19.16483333,1.57,36.73,458.79,0.16,0.45,3.73
KWD92091701,-34.168,18.86716667,6.06,33.55,506.25,0.19,0.45,3.49
KWD92091702,-34.16516667,18.86933333,6.06,33.55,506.25,0.19,0.45,3.49
KWD92100401,-34.27116667,19.0275,10.17,24.48,474.61,0.22,0.42,3.61
KWD92100402,-34.27033333,19.0295,10.17,24.48,474.61,0.22,0.42,3.61
KWD92100403,-34.268,19.03116667,10.17,24.48,474.61,0.22,0.42,3.61
KWD92100404,-34.2725,19.02366667,10.17,24.48,474.61,0.22,0.42,3.61
DOA92102002,-33.39366667,22.349,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102003,-33.39233333,22.35,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102004,-33.39183333,22.351,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102005,-33.387,22.3505,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102008,-33.38116667,22.34216667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102009,-33.38416667,22.34216667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102010,-33.38866667,22.33866667,0.52,38.33,406.05,0.07,0.43,3.51
DOA92102011,-33.39166667,22.34083333,0.52,38.33,406.05,0.07,0.43,3.51
WMS92091701,-33.58616667,19.63933333,0.23,36.51,527.34,0.21,0.47,3.48
WMS92091702,-33.584,19.64033333,0.23,36.51,527.34,0.21,0.47,3.48
WMS92092403,-34.0425,19.93083333,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103101,-34.037,19.615,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103102,-34.03616667,19.61933333,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103103,-34.03516667,19.62366667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103104,-34.03616667,19.6265,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103105,-34.03833333,19.6295,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103106,-34.03783333,19.63283333,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103107,-34.03516667,19.63116667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103108,-34.03333333,19.63816667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103109,-34.03333333,19.64466667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103110,-34.0325,19.651,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103111,-34.03283333,19.6565,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103112,-34.0325,19.66016667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103113,-34.02916667,19.66183333,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103114,-34.03066667,19.6645,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103115,-34.02833333,19.66716667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103117,-34.027,19.67216667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103118,-34.02633333,19.67566667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103119,-34.0245,19.679,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103121,-34.023,19.68333333,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103122,-34.022,19.68616667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92103123,-34.02066667,19.68983333,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103125,-34.02,19.692,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103126,-34.019,19.69366667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103127,-34.01733333,19.69616667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103129,-34.01666667,19.70316667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103131,-34.01483333,19.70483333,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103133,-34.01433333,19.708,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103134,-34.01483333,19.71016667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103135,-34.01366667,19.71266667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103136,-34.01266667,19.715,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103137,-34.01083333,19.715,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103138,-34.0085,19.71883333,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103139,-34.01166667,19.71983333,1.82,38.84,427.15,0.1,0.43,4.03
AGR92103140,-34.01266667,19.72416667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92110101,-34.00966667,19.7065,1.82,38.84,427.15,0.1,0.43,4.03
AGR92110102,-34.01033333,19.70266667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92110103,-34.008,19.70166667,1.82,38.84,427.15,0.1,0.43,4.03
AGR92110104,-34.00533333,19.7,1.82,38.84,427.15,0.1,0.43,4.03
AGR92110105,-34.00266667,19.70116667,1.82,38.84,427.15,0.1,0.43,4.03
